y,x
11,3.693619362
26,3.693894389
64,3.694169417
23,3.694444444
142,3.694719472
31,3.694994499
5,3.695269527
40,3.695544554
24,3.695819582
43,3.696094609
12,3.696369637
106,3.696644664
29,3.696919692
15,3.697194719
44,3.697469747
53,3.697744774
22,3.698019802
47,3.698294829
29,3.698569857
28,3.698844884
15,3.699119912
33,3.699394939
6,3.699669967
50,3.699944994
23,3.700220022
47,3.70049505
18,3.700770077
86,3.701045105
54,3.701320132
16,3.70159516
20,3.701870187
5,3.702145215
62,3.702420242
86,3.70269527
51,3.702970297
34,3.703245325
28,3.703520352
14,3.70379538
30,3.704070407
106,3.704345435
11,3.704620462
70,3.70489549
42,3.705170517
60,3.705445545
11,3.705720572
57,3.7059956
63,3.706270627
23,3.706545655
11,3.706820682
43,3.70709571
13,3.707370737
84,3.707645765
47,3.707920792
45,3.70819582
23,3.708470847
55,3.708745875
74,3.709020902
39,3.70929593
57,3.709570957
47,3.709845985
53,3.710121012
5,3.71039604
48,3.710671067
114,3.710946095
47,3.711221122
54,3.71149615
42,3.711771177
48,3.712046205
38,3.712321232
38,3.71259626
27,3.712871287
68,3.713146315
7,3.713421342
57,3.71369637
91,3.713971397
17,3.714246425
32,3.714521452
28,3.71479648
22,3.715071507
25,3.715346535
49,3.715621562
20,3.71589659
67,3.716171617
19,3.716446645
16,3.716721672
5,3.7169967
80,3.717271727
41,3.717546755
40,3.717821782
23,3.71809681
12,3.718371837
104,3.718646865
111,3.718921892
43,3.71919692
41,3.719471947
72,3.719746975
14,3.720022002
38,3.72029703
12,3.720572057
62,3.720847085
61,3.721122112
56,3.72139714
118,3.721672167
11,3.721947195
39,3.722222222
44,3.72249725
13,3.722772277
33,3.723047305
81,3.723322332
16,3.72359736
33,3.723872387
58,3.724147415
92,3.724422442
63,3.72469747
43,3.724972497
17,3.725247525
7,3.725522552
36,3.72579758
49,3.726072607
36,3.726347635
103,3.726622662
42,3.72689769
60,3.727172717
14,3.727447745
40,3.727722772
20,3.7279978
13,3.728272827
59,3.728547855
9,3.728822882
8,3.72909791
8,3.729372937
17,3.729647965
35,3.729922992
34,3.73019802
56,3.730473047
35,3.730748075
50,3.731023102
23,3.73129813
65,3.731573157
28,3.731848185
58,3.732123212
29,3.73239824
22,3.732673267
12,3.732948295
76,3.733223322
17,3.73349835
43,3.733773377
15,3.734048405
45,3.734323432
70,3.73459846
46,3.734873487
0,3.735148515
24,3.735423542
25,3.73569857
9,3.735973597
6,3.736248625
5,3.736523652
60,3.73679868
43,3.737073707
16,3.737348735
35,3.737623762
46,3.73789879
38,3.738173817
43,3.738448845
52,3.738723872
32,3.7389989
4,3.739273927
25,3.739548955
39,3.739823982
73,3.74009901
119,3.740374037
22,3.740649065
13,3.740924092
73,3.74119912
10,3.741474147
30,3.741749175
30,3.742024202
93,3.74229923
33,3.742574257
17,3.742849285
56,3.743124312
32,3.74339934
70,3.743674367
46,3.743949395
116,3.744224422
8,3.74449945
19,3.744774477
3,3.745049505
40,3.745324532
68,3.74559956
29,3.745874587
20,3.746149615
49,3.746424642
34,3.74669967
44,3.746974697
68,3.747249725
20,3.747524752
27,3.74779978
21,3.748074807
25,3.748349835
26,3.748624862
27,3.74889989
27,3.749174917
4,3.749449945
68,3.749724972
6,3.75
48,3.750275028
44,3.750550055
67,3.750825083
20,3.75110011
97,3.751375138
112,3.751650165
71,3.751925193
21,3.75220022
41,3.752475248
118,3.752750275
94,3.753025303
43,3.75330033
32,3.753575358
38,3.753850385
50,3.754125413
2,3.75440044
39,3.754675468
96,3.754950495
59,3.755225523
22,3.75550055
9,3.755775578
46,3.756050605
48,3.756325633
110,3.75660066
121,3.756875688
67,3.757150715
10,3.757425743
23,3.75770077
23,3.757975798
56,3.758250825
80,3.758525853
12,3.75880088
8,3.759075908
17,3.759350935
35,3.759625963
40,3.75990099
1,3.760176018
32,3.760451045
19,3.760726073
39,3.7610011
36,3.761276128
133,3.761551155
7,3.761826183
18,3.76210121
25,3.762376238
27,3.762651265
40,3.762926293
70,3.76320132
5,3.763476348
30,3.763751375
7,3.764026403
79,3.76430143
22,3.764576458
61,3.764851485
40,3.765126513
80,3.76540154
63,3.765676568
90,3.765951595
51,3.766226623
62,3.76650165
45,3.766776678
47,3.767051705
17,3.767326733
49,3.76760176
84,3.767876788
58,3.768151815
54,3.768426843
17,3.76870187
37,3.768976898
29,3.769251925
133,3.769526953
59,3.76980198
54,3.770077008
42,3.770352035
23,3.770627063
22,3.77090209
4,3.771177118
54,3.771452145
63,3.771727173
44,3.7720022
33,3.772277228
64,3.772552255
36,3.772827283
52,3.77310231
27,3.773377338
66,3.773652365
16,3.773927393
27,3.77420242
68,3.774477448
65,3.774752475
6,3.775027503
67,3.77530253
39,3.775577558
27,3.775852585
4,3.776127613
14,3.77640264
23,3.776677668
56,3.776952695
68,3.777227723
83,3.77750275
12,3.777777778
30,3.778052805
14,3.778327833
10,3.77860286
31,3.778877888
31,3.779152915
2,3.779427943
33,3.77970297
71,3.779977998
49,3.780253025
42,3.780528053
60,3.78080308
52,3.781078108
23,3.781353135
33,3.781628163
46,3.78190319
49,3.782178218
14,3.782453245
16,3.782728273
3,3.7830033
31,3.783278328
48,3.783553355
46,3.783828383
40,3.78410341
36,3.784378438
37,3.784653465
51,3.784928493
13,3.78520352
54,3.785478548
12,3.785753575
155,3.786028603
61,3.78630363
115,3.786578658
14,3.786853685
19,3.787128713
21,3.78740374
5,3.787678768
10,3.787953795
44,3.788228823
27,3.78850385
10,3.788778878
47,3.789053905
3,3.789328933
41,3.78960396
19,3.789878988
81,3.790154015
10,3.790429043
50,3.79070407
36,3.790979098
92,3.791254125
62,3.791529153
16,3.79180418
25,3.792079208
75,3.792354235
55,3.792629263
70,3.79290429
36,3.793179318
24,3.793454345
20,3.793729373
21,3.7940044
35,3.794279428
28,3.794554455
23,3.794829483
56,3.79510451
21,3.795379538
19,3.795654565
5,3.795929593
36,3.79620462
48,3.796479648
38,3.796754675
20,3.797029703
44,3.79730473
32,3.797579758
39,3.797854785
70,3.798129813
29,3.79840484
43,3.798679868
0,3.798954895
21,3.799229923
87,3.79950495
8,3.799779978
33,3.800055006
9,3.800330033
28,3.800605061
9,3.800880088
16,3.801155116
36,3.801430143
11,3.801705171
54,3.801980198
24,3.802255226
27,3.802530253
72,3.802805281
33,3.803080308
13,3.803355336
15,3.803630363
20,3.803905391
26,3.804180418
62,3.804455446
58,3.804730473
43,3.805005501
15,3.805280528
3,3.805555556
22,3.805830583
32,3.806105611
147,3.806380638
8,3.806655666
76,3.806930693
19,3.807205721
114,3.807480748
69,3.807755776
32,3.808030803
15,3.808305831
30,3.808580858
66,3.808855886
46,3.809130913
96,3.809405941
25,3.809680968
74,3.809955996
58,3.810231023
19,3.810506051
44,3.810781078
106,3.811056106
22,3.811331133
68,3.811606161
128,3.811881188
31,3.812156216
14,3.812431243
29,3.812706271
19,3.812981298
23,3.813256326
60,3.813531353
18,3.813806381
12,3.814081408
20,3.814356436
61,3.814631463
28,3.814906491
33,3.815181518
16,3.815456546
102,3.815731573
44,3.816006601
55,3.816281628
11,3.816556656
39,3.816831683
12,3.817106711
39,3.817381738
59,3.817656766
100,3.817931793
74,3.818206821
39,3.818481848
65,3.818756876
17,3.819031903
7,3.819306931
78,3.819581958
66,3.819856986
70,3.820132013
10,3.820407041
24,3.820682068
44,3.820957096
50,3.821232123
152,3.821507151
21,3.821782178
24,3.822057206
99,3.822332233
15,3.822607261
64,3.822882288
41,3.823157316
71,3.823432343
203,3.823707371
39,3.823982398
21,3.824257426
11,3.824532453
65,3.824807481
40,3.825082508
54,3.825357536
141,3.825632563
10,3.825907591
21,3.826182618
48,3.826457646
27,3.826732673
66,3.827007701
43,3.827282728
44,3.827557756
46,3.827832783
34,3.828107811
22,3.828382838
19,3.828657866
193,3.828932893
102,3.829207921
18,3.829482948
51,3.829757976
65,3.830033003
15,3.830308031
30,3.830583058
24,3.830858086
10,3.831133113
11,3.831408141
25,3.831683168
54,3.831958196
19,3.832233223
22,3.832508251
87,3.832783278
7,3.833058306
38,3.833333333
24,3.833608361
72,3.833883388
77,3.834158416
13,3.834433443
34,3.834708471
39,3.834983498
15,3.835258526
13,3.835533553
75,3.835808581
11,3.836083608
80,3.836358636
33,3.836633663
8,3.836908691
70,3.837183718
13,3.837458746
52,3.837733773
3,3.838008801
59,3.838283828
52,3.838558856
26,3.838833883
28,3.839108911
21,3.839383938
7,3.839658966
30,3.839933993
14,3.840209021
77,3.840484048
23,3.840759076
46,3.841034103
90,3.841309131
77,3.841584158
24,3.841859186
14,3.842134213
63,3.842409241
41,3.842684268
53,3.842959296
37,3.843234323
34,3.843509351
35,3.843784378
81,3.844059406
130,3.844334433
148,3.844609461
31,3.844884488
3,3.845159516
69,3.845434543
32,3.845709571
142,3.845984598
4,3.846259626
94,3.846534653
148,3.846809681
66,3.847084708
9,3.847359736
48,3.847634763
60,3.847909791
78,3.848184818
39,3.848459846
81,3.848734873
8,3.849009901
69,3.849284928
69,3.849559956
21,3.849834983
159,3.850110011
56,3.850385039
52,3.850660066
37,3.850935094
103,3.851210121
132,3.851485149
57,3.851760176
119,3.852035204
44,3.852310231
72,3.852585259
2,3.852860286
24,3.853135314
23,3.853410341
69,3.853685369
14,3.853960396
46,3.854235424
80,3.854510451
46,3.854785479
88,3.855060506
85,3.855335534
11,3.855610561
116,3.855885589
7,3.856160616
26,3.856435644
40,3.856710671
21,3.856985699
33,3.857260726
37,3.857535754
35,3.857810781
22,3.858085809
30,3.858360836
26,3.858635864
149,3.858910891
29,3.859185919
23,3.859460946
102,3.859735974
18,3.860011001
20,3.860286029
57,3.860561056
15,3.860836084
44,3.861111111
6,3.861386139
27,3.861661166
31,3.861936194
6,3.862211221
10,3.862486249
49,3.862761276
117,3.863036304
57,3.863311331
55,3.863586359
72,3.863861386
20,3.864136414
17,3.864411441
51,3.864686469
74,3.864961496
41,3.865236524
2,3.865511551
68,3.865786579
44,3.866061606
115,3.866336634
4,3.866611661
64,3.866886689
8,3.867161716
1,3.867436744
56,3.867711771
33,3.867986799
58,3.868261826
156,3.868536854
84,3.868811881
24,3.869086909
4,3.869361936
73,3.869636964
22,3.869911991
103,3.870187019
62,3.870462046
147,3.870737074
17,3.871012101
77,3.871287129
46,3.871562156
40,3.871837184
75,3.872112211
76,3.872387239
47,3.872662266
85,3.872937294
23,3.873212321
69,3.873487349
94,3.873762376
17,3.874037404
16,3.874312431
42,3.874587459
21,3.874862486
40,3.875137514
71,3.875412541
47,3.875687569
14,3.875962596
16,3.876237624
30,3.876512651
15,3.876787679
28,3.877062706
27,3.877337734
82,3.877612761
23,3.877887789
120,3.878162816
16,3.878437844
129,3.878712871
65,3.878987899
13,3.879262926
39,3.879537954
25,3.879812981
56,3.880088009
76,3.880363036
72,3.880638064
21,3.880913091
61,3.881188119
13,3.881463146
124,3.881738174
95,3.882013201
44,3.882288229
45,3.882563256
53,3.882838284
6,3.883113311
83,3.883388339
70,3.883663366
57,3.883938394
64,3.884213421
30,3.884488449
49,3.884763476
18,3.885038504
94,3.885313531
6,3.885588559
56,3.885863586
84,3.886138614
37,3.886413641
68,3.886688669
38,3.886963696
22,3.887238724
109,3.887513751
22,3.887788779
121,3.888063806
61,3.888338834
17,3.888613861
160,3.888888889
29,3.889163916
38,3.889438944
32,3.889713971
38,3.889988999
44,3.890264026
27,3.890539054
13,3.890814081
63,3.891089109
52,3.891364136
6,3.891639164
19,3.891914191
20,3.892189219
0,3.892464246
24,3.892739274
11,3.893014301
14,3.893289329
19,3.893564356
128,3.893839384
106,3.894114411
53,3.894389439
25,3.894664466
81,3.894939494
92,3.895214521
54,3.895489549
12,3.895764576
54,3.896039604
12,3.896314631
68,3.896589659
34,3.896864686
39,3.897139714
64,3.897414741
46,3.897689769
89,3.897964796
49,3.898239824
86,3.898514851
16,3.898789879
90,3.899064906
106,3.899339934
15,3.899614961
22,3.899889989
7,3.900165017
36,3.900440044
25,3.900715072
54,3.900990099
20,3.901265127
22,3.901540154
36,3.901815182
33,3.902090209
23,3.902365237
19,3.902640264
174,3.902915292
72,3.903190319
130,3.903465347
80,3.903740374
42,3.904015402
40,3.904290429
19,3.904565457
79,3.904840484
41,3.905115512
32,3.905390539
49,3.905665567
14,3.905940594
34,3.906215622
26,3.906490649
70,3.906765677
53,3.907040704
26,3.907315732
16,3.907590759
167,3.907865787
3,3.908140814
84,3.908415842
60,3.908690869
46,3.908965897
34,3.909240924
74,3.909515952
47,3.909790979
22,3.910066007
24,3.910341034
108,3.910616062
41,3.910891089
18,3.911166117
25,3.911441144
21,3.911716172
80,3.911991199
25,3.912266227
7,3.912541254
51,3.912816282
36,3.913091309
54,3.913366337
128,3.913641364
14,3.913916392
7,3.914191419
9,3.914466447
14,3.914741474
52,3.915016502
99,3.915291529
114,3.915566557
16,3.915841584
63,3.916116612
49,3.916391639
44,3.916666667
73,3.916941694
140,3.917216722
23,3.917491749
90,3.917766777
65,3.918041804
88,3.918316832
69,3.918591859
77,3.918866887
20,3.919141914
22,3.919416942
14,3.919691969
59,3.919966997
61,3.920242024
13,3.920517052
63,3.920792079
96,3.921067107
43,3.921342134
100,3.921617162
42,3.921892189
38,3.922167217
112,3.922442244
57,3.922717272
43,3.922992299
5,3.923267327
25,3.923542354
76,3.923817382
17,3.924092409
30,3.924367437
8,3.924642464
15,3.924917492
54,3.925192519
100,3.925467547
45,3.925742574
85,3.926017602
28,3.926292629
96,3.926567657
31,3.926842684
91,3.927117712
73,3.927392739
11,3.927667767
43,3.927942794
4,3.928217822
12,3.928492849
65,3.928767877
72,3.929042904
136,3.929317932
136,3.929592959
32,3.929867987
115,3.930143014
29,3.930418042
130,3.930693069
122,3.930968097
89,3.931243124
27,3.931518152
118,3.931793179
51,3.932068207
58,3.932343234
89,3.932618262
12,3.932893289
14,3.933168317
103,3.933443344
99,3.933718372
20,3.933993399
58,3.934268427
8,3.934543454
74,3.934818482
12,3.935093509
5,3.935368537
40,3.935643564
54,3.935918592
14,3.936193619
84,3.936468647
60,3.936743674
28,3.937018702
50,3.937293729
73,3.937568757
37,3.937843784
37,3.938118812
76,3.938393839
130,3.938668867
45,3.938943894
23,3.939218922
19,3.939493949
22,3.939768977
44,3.940044004
49,3.940319032
59,3.940594059
64,3.940869087
26,3.941144114
78,3.941419142
78,3.941694169
57,3.941969197
31,3.942244224
32,3.942519252
70,3.942794279
34,3.943069307
124,3.943344334
59,3.943619362
70,3.943894389
36,3.944169417
53,3.944444444
27,3.944719472
18,3.944994499
52,3.945269527
97,3.945544554
13,3.945819582
35,3.946094609
92,3.946369637
86,3.946644664
57,3.946919692
50,3.947194719
27,3.947469747
37,3.947744774
87,3.948019802
16,3.948294829
28,3.948569857
8,3.948844884
89,3.949119912
147,3.949394939
28,3.949669967
23,3.949944994
24,3.950220022
22,3.95049505
39,3.950770077
23,3.951045105
45,3.951320132
32,3.95159516
37,3.951870187
21,3.952145215
26,3.952420242
26,3.95269527
16,3.952970297
43,3.953245325
79,3.953520352
137,3.95379538
15,3.954070407
34,3.954345435
115,3.954620462
13,3.95489549
53,3.955170517
73,3.955445545
93,3.955720572
107,3.9559956
101,3.956270627
59,3.956545655
19,3.956820682
47,3.95709571
38,3.957370737
21,3.957645765
35,3.957920792
156,3.95819582
16,3.958470847
23,3.958745875
81,3.959020902
18,3.95929593
49,3.959570957
81,3.959845985
42,3.960121012
5,3.96039604
61,3.960671067
7,3.960946095
45,3.961221122
21,3.96149615
10,3.961771177
23,3.962046205
29,3.962321232
26,3.96259626
47,3.962871287
8,3.963146315
63,3.963421342
43,3.96369637
40,3.963971397
8,3.964246425
12,3.964521452
45,3.96479648
93,3.965071507
29,3.965346535
19,3.965621562
35,3.96589659
40,3.966171617
52,3.966446645
43,3.966721672
10,3.9669967
90,3.967271727
23,3.967546755
76,3.967821782
37,3.96809681
28,3.968371837
19,3.968646865
66,3.968921892
32,3.96919692
97,3.969471947
49,3.969746975
189,3.970022002
23,3.97029703
34,3.970572057
47,3.970847085
95,3.971122112
21,3.97139714
22,3.971672167
20,3.971947195
65,3.972222222
61,3.97249725
46,3.972772277
93,3.973047305
73,3.973322332
8,3.97359736
86,3.973872387
55,3.974147415
62,3.974422442
89,3.97469747
81,3.974972497
53,3.975247525
49,3.975522552
76,3.97579758
33,3.976072607
53,3.976347635
31,3.976622662
48,3.97689769
69,3.977172717
3,3.977447745
81,3.977722772
36,3.9779978
46,3.978272827
8,3.978547855
32,3.978822882
220,3.97909791
87,3.979372937
45,3.979647965
25,3.979922992
12,3.98019802
22,3.980473047
45,3.980748075
44,3.981023102
42,3.98129813
90,3.981573157
85,3.981848185
122,3.982123212
40,3.98239824
59,3.982673267
24,3.982948295
24,3.983223322
66,3.98349835
23,3.983773377
111,3.984048405
31,3.984323432
70,3.98459846
53,3.984873487
36,3.985148515
29,3.985423542
53,3.98569857
80,3.985973597
53,3.986248625
102,3.986523652
93,3.98679868
79,3.987073707
49,3.987348735
192,3.987623762
21,3.98789879
79,3.988173817
23,3.988448845
111,3.988723872
10,3.9889989
22,3.989273927
72,3.989548955
12,3.989823982
85,3.99009901
51,3.990374037
13,3.990649065
92,3.990924092
20,3.99119912
14,3.991474147
30,3.991749175
48,3.992024202
32,3.99229923
24,3.992574257
118,3.992849285
10,3.993124312
59,3.99339934
19,3.993674367
58,3.993949395
64,3.994224422
12,3.99449945
14,3.994774477
74,3.995049505
65,3.995324532
25,3.99559956
28,3.995874587
47,3.996149615
67,3.996424642
32,3.99669967
35,3.996974697
64,3.997249725
13,3.997524752
16,3.99779978
91,3.998074807
44,3.998349835
13,3.998624862
5,3.99889989
60,3.999174917
47,3.999449945
79,3.999724972
117,4
196,4.000275028
157,4.000550055
29,4.000825083
54,4.00110011
3,4.001375138
130,4.001650165
14,4.001925193
46,4.00220022
181,4.002475248
149,4.002750275
9,4.003025303
88,4.00330033
90,4.003575358
25,4.003850385
136,4.004125413
82,4.00440044
144,4.004675468
90,4.004950495
47,4.005225523
54,4.00550055
93,4.005775578
68,4.006050605
136,4.006325633
28,4.00660066
14,4.006875688
8,4.007150715
155,4.007425743
38,4.00770077
73,4.007975798
147,4.008250825
17,4.008525853
14,4.00880088
68,4.009075908
36,4.009350935
121,4.009625963
41,4.00990099
60,4.010176018
48,4.010451045
67,4.010726073
18,4.0110011
59,4.011276128
89,4.011551155
75,4.011826183
13,4.01210121
143,4.012376238
25,4.012651265
43,4.012926293
72,4.01320132
44,4.013476348
7,4.013751375
109,4.014026403
57,4.01430143
74,4.014576458
29,4.014851485
24,4.015126513
25,4.01540154
51,4.015676568
25,4.015951595
7,4.016226623
42,4.01650165
17,4.016776678
40,4.017051705
46,4.017326733
38,4.01760176
23,4.017876788
18,4.018151815
23,4.018426843
142,4.01870187
11,4.018976898
192,4.019251925
14,4.019526953
62,4.01980198
31,4.020077008
18,4.020352035
117,4.020627063
66,4.02090209
22,4.021177118
43,4.021452145
28,4.021727173
31,4.0220022
81,4.022277228
99,4.022552255
7,4.022827283
34,4.02310231
20,4.023377338
63,4.023652365
45,4.023927393
39,4.02420242
25,4.024477448
67,4.024752475
60,4.025027503
79,4.02530253
27,4.025577558
40,4.025852585
32,4.026127613
61,4.02640264
60,4.026677668
24,4.026952695
58,4.027227723
16,4.02750275
121,4.027777778
64,4.028052805
157,4.028327833
58,4.02860286
76,4.028877888
6,4.029152915
97,4.029427943
19,4.02970297
76,4.029977998
43,4.030253025
31,4.030528053
37,4.03080308
63,4.031078108
51,4.031353135
93,4.031628163
69,4.03190319
29,4.032178218
54,4.032453245
49,4.032728273
56,4.0330033
14,4.033278328
33,4.033553355
23,4.033828383
115,4.03410341
58,4.034378438
135,4.034653465
38,4.034928493
63,4.03520352
60,4.035478548
83,4.035753575
107,4.036028603
41,4.03630363
109,4.036578658
109,4.036853685
101,4.037128713
59,4.03740374
46,4.037678768
61,4.037953795
37,4.038228823
13,4.03850385
15,4.038778878
88,4.039053905
3,4.039328933
45,4.03960396
75,4.039878988
11,4.040154015
103,4.040429043
29,4.04070407
99,4.040979098
19,4.041254125
37,4.041529153
120,4.04180418
51,4.042079208
28,4.042354235
77,4.042629263
102,4.04290429
94,4.043179318
41,4.043454345
77,4.043729373
71,4.0440044
111,4.044279428
34,4.044554455
51,4.044829483
137,4.04510451
69,4.045379538
12,4.045654565
44,4.045929593
53,4.04620462
62,4.046479648
93,4.046754675
11,4.047029703
49,4.04730473
24,4.047579758
51,4.047854785
74,4.048129813
28,4.04840484
19,4.048679868
45,4.048954895
128,4.049229923
42,4.04950495
76,4.049779978
104,4.050055006
55,4.050330033
57,4.050605061
54,4.050880088
191,4.051155116
21,4.051430143
66,4.051705171
31,4.051980198
33,4.052255226
57,4.052530253
33,4.052805281
27,4.053080308
60,4.053355336
42,4.053630363
55,4.053905391
34,4.054180418
52,4.054455446
42,4.054730473
67,4.055005501
80,4.055280528
56,4.055555556
12,4.055830583
73,4.056105611
64,4.056380638
36,4.056655666
69,4.056930693
64,4.057205721
88,4.057480748
10,4.057755776
51,4.058030803
99,4.058305831
7,4.058580858
23,4.058855886
27,4.059130913
21,4.059405941
78,4.059680968
84,4.059955996
72,4.060231023
81,4.060506051
53,4.060781078
69,4.061056106
13,4.061331133
45,4.061606161
64,4.061881188
11,4.062156216
13,4.062431243
54,4.062706271
176,4.062981298
29,4.063256326
64,4.063531353
135,4.063806381
9,4.064081408
27,4.064356436
19,4.064631463
15,4.064906491
70,4.065181518
18,4.065456546
121,4.065731573
176,4.066006601
47,4.066281628
28,4.066556656
28,4.066831683
54,4.067106711
5,4.067381738
40,4.067656766
84,4.067931793
23,4.068206821
146,4.068481848
8,4.068756876
143,4.069031903
51,4.069306931
77,4.069581958
28,4.069856986
41,4.070132013
96,4.070407041
88,4.070682068
38,4.070957096
34,4.071232123
17,4.071507151
43,4.071782178
80,4.072057206
32,4.072332233
47,4.072607261
113,4.072882288
59,4.073157316
8,4.073432343
74,4.073707371
40,4.073982398
26,4.074257426
15,4.074532453
52,4.074807481
35,4.075082508
86,4.075357536
86,4.075632563
34,4.075907591
56,4.076182618
81,4.076457646
63,4.076732673
60,4.077007701
102,4.077282728
61,4.077557756
70,4.077832783
53,4.078107811
50,4.078382838
51,4.078657866
46,4.078932893
32,4.079207921
13,4.079482948
50,4.079757976
100,4.080033003
10,4.080308031
54,4.080583058
167,4.080858086
101,4.081133113
69,4.081408141
70,4.081683168
45,4.081958196
76,4.082233223
31,4.082508251
22,4.082783278
90,4.083058306
15,4.083333333
34,4.083608361
144,4.083883388
52,4.084158416
47,4.084433443
24,4.084708471
38,4.084983498
59,4.085258526
27,4.085533553
35,4.085808581
41,4.086083608
12,4.086358636
59,4.086633663
135,4.086908691
108,4.087183718
20,4.087458746
32,4.087733773
24,4.088008801
152,4.088283828
31,4.088558856
19,4.088833883
46,4.089108911
20,4.089383938
31,4.089658966
38,4.089933993
5,4.090209021
10,4.090484048
16,4.090759076
42,4.091034103
63,4.091309131
26,4.091584158
28,4.091859186
38,4.092134213
61,4.092409241
99,4.092684268
42,4.092959296
42,4.093234323
136,4.093509351
90,4.093784378
70,4.094059406
77,4.094334433
202,4.094609461
70,4.094884488
57,4.095159516
77,4.095434543
29,4.095709571
31,4.095984598
200,4.096259626
108,4.096534653
138,4.096809681
27,4.097084708
81,4.097359736
7,4.097634763
34,4.097909791
35,4.098184818
11,4.098459846
68,4.098734873
25,4.099009901
80,4.099284928
90,4.099559956
27,4.099834983
7,4.100110011
56,4.100385039
40,4.100660066
41,4.100935094
55,4.101210121
95,4.101485149
61,4.101760176
51,4.102035204
18,4.102310231
13,4.102585259
90,4.102860286
13,4.103135314
96,4.103410341
23,4.103685369
76,4.103960396
46,4.104235424
55,4.104510451
35,4.104785479
54,4.105060506
136,4.105335534
125,4.105610561
9,4.105885589
31,4.106160616
45,4.106435644
19,4.106710671
39,4.106985699
30,4.107260726
54,4.107535754
138,4.107810781
60,4.108085809
136,4.108360836
29,4.108635864
36,4.108910891
64,4.109185919
31,4.109460946
1,4.109735974
51,4.110011001
6,4.110286029
57,4.110561056
154,4.110836084
112,4.111111111
50,4.111386139
30,4.111661166
28,4.111936194
86,4.112211221
94,4.112486249
81,4.112761276
201,4.113036304
69,4.113311331
111,4.113586359
51,4.113861386
39,4.114136414
25,4.114411441
30,4.114686469
50,4.114961496
31,4.115236524
295,4.115511551
43,4.115786579
45,4.116061606
51,4.116336634
45,4.116611661
32,4.116886689
65,4.117161716
20,4.117436744
40,4.117711771
47,4.117986799
42,4.118261826
21,4.118536854
57,4.118811881
225,4.119086909
171,4.119361936
30,4.119636964
59,4.119911991
6,4.120187019
81,4.120462046
51,4.120737074
9,4.121012101
37,4.121287129
27,4.121562156
12,4.121837184
85,4.122112211
35,4.122387239
81,4.122662266
31,4.122937294
83,4.123212321
100,4.123487349
17,4.123762376
148,4.124037404
36,4.124312431
35,4.124587459
52,4.124862486
89,4.125137514
55,4.125412541
34,4.125687569
13,4.125962596
75,4.126237624
62,4.126512651
35,4.126787679
19,4.127062706
33,4.127337734
102,4.127612761
97,4.127887789
101,4.128162816
104,4.128437844
21,4.128712871
72,4.128987899
49,4.129262926
22,4.129537954
59,4.129812981
18,4.130088009
68,4.130363036
52,4.130638064
69,4.130913091
59,4.131188119
93,4.131463146
58,4.131738174
113,4.132013201
140,4.132288229
23,4.132563256
52,4.132838284
56,4.133113311
115,4.133388339
39,4.133663366
164,4.133938394
124,4.134213421
57,4.134488449
50,4.134763476
0,4.135038504
137,4.135313531
67,4.135588559
62,4.135863586
51,4.136138614
92,4.136413641
85,4.136688669
143,4.136963696
64,4.137238724
85,4.137513751
98,4.137788779
84,4.138063806
15,4.138338834
78,4.138613861
30,4.138888889
55,4.139163916
65,4.139438944
15,4.139713971
29,4.139988999
99,4.140264026
48,4.140539054
28,4.140814081
37,4.141089109
95,4.141364136
24,4.141639164
21,4.141914191
205,4.142189219
106,4.142464246
71,4.142739274
30,4.143014301
33,4.143289329
56,4.143564356
62,4.143839384
64,4.144114411
48,4.144389439
62,4.144664466
31,4.144939494
105,4.145214521
113,4.145489549
50,4.145764576
117,4.146039604
133,4.146314631
28,4.146589659
38,4.146864686
15,4.147139714
45,4.147414741
51,4.147689769
39,4.147964796
105,4.148239824
42,4.148514851
19,4.148789879
40,4.149064906
28,4.149339934
103,4.149614961
144,4.149889989
80,4.150165017
49,4.150440044
1,4.150715072
39,4.150990099
82,4.151265127
32,4.151540154
90,4.151815182
11,4.152090209
64,4.152365237
56,4.152640264
54,4.152915292
27,4.153190319
81,4.153465347
65,4.153740374
125,4.154015402
38,4.154290429
61,4.154565457
38,4.154840484
49,4.155115512
92,4.155390539
36,4.155665567
33,4.155940594
4,4.156215622
258,4.156490649
35,4.156765677
42,4.157040704
45,4.157315732
8,4.157590759
107,4.157865787
56,4.158140814
80,4.158415842
80,4.158690869
32,4.158965897
51,4.159240924
32,4.159515952
42,4.159790979
102,4.160066007
48,4.160341034
49,4.160616062
119,4.160891089
12,4.161166117
112,4.161441144
62,4.161716172
63,4.161991199
42,4.162266227
41,4.162541254
63,4.162816282
18,4.163091309
2,4.163366337
59,4.163641364
49,4.163916392
30,4.164191419
49,4.164466447
72,4.164741474
49,4.165016502
149,4.165291529
10,4.165566557
26,4.165841584
117,4.166116612
51,4.166391639
121,4.166666667
93,4.166941694
45,4.167216722
52,4.167491749
110,4.167766777
30,4.168041804
49,4.168316832
58,4.168591859
17,4.168866887
11,4.169141914
146,4.169416942
86,4.169691969
95,4.169966997
24,4.170242024
79,4.170517052
97,4.170792079
25,4.171067107
42,4.171342134
110,4.171617162
100,4.171892189
35,4.172167217
57,4.172442244
36,4.172717272
133,4.172992299
184,4.173267327
153,4.173542354
88,4.173817382
31,4.174092409
30,4.174367437
71,4.174642464
